"","Basal_1","Basal_2","Basal_3","Luminal_1","Luminal_2","Luminal_3"
"ENSG00000066735",113.71796261475,29.8879848542341,58.5393455697308,17.9450105409579,11.6787714439413,21.2275712298928
"ENSG00000066739",3403.48012518634,3092.41016625142,3132.36849101191,4777.360584015,4472.96946302951,4517.42932506624
"ENSG00000066777",11180.177017384,13873.0063031736,9883.90634672086,15359.9320780299,20367.7773982336,14264.927866488
"ENSG00000066813",8.05875325616339,35.8655818250809,20.5401212525371,6.9786152103725,36.0980208267276,10.1083672523299
"ENSG00000066827",1658.31233671273,1297.13854267376,1469.64567561903,1813.4430096668,1459.84643049266,1675.9672904363
"ENSG00000066855",2782.0607074333,2187.80049132993,2475.08461093072,3198.19965641071,2094.74691444511,2394.67220207696
"ENSG00000066923",65.3654430777698,125.529536387783,72.9174304465067,31.9022409617029,89.1833455719153,56.6068566130475
"ENSG00000066926",239.971763627977,263.01426671726,325.560921852713,574.240337310651,509.619117553802,412.421383895061
"ENSG00000066933",7348.68755259255,6879.21784728287,7252.71681427085,6454.22212456451,6523.12470468866,6443.07328663509
"ENSG00000067048",13496.6208700168,12062.7906871689,14422.2461374689,8796.04600015951,10451.4387358326,10916.0257957911
"ENSG00000067057",25088.6897204936,40891.7446114012,27270.0919809309,13135.7477159811,24866.2278171408,15571.9397522142
"ENSG00000067064",1781.87988664057,945.456587555604,1993.41876755873,2019.81063088781,1334.56506409402,2565.50360864133
"ENSG00000067066",7047.82743102912,8366.64322686192,7924.37877922882,10516.7731220314,12862.574185759,8767.99775467097
"ENSG00000067082",26627.9115924208,37544.290307727,42523.186023065,19649.7865423489,32336.3947152836,44854.8688454888
"ENSG00000067113",1276.86468258767,567.871712230447,1284.7845843462,2454.47866399101,1922.7504622707,2167.23393889953
"ENSG00000067141",1734.42278413206,1712.58153214761,1968.77062205568,5938.801544027,5136.53602234436,5435.2690715778
"ENSG00000067167",28072.219259331,27243.8944607962,25176.0266192347,45046.9611829545,33186.8216177015,32004.1015576018
"ENSG00000067177",3557.49185408191,4231.14238919774,3020.42483018558,2823.3483251107,3105.49149759348,2497.77754805072
"ENSG00000067182",8481.39009359774,9737.50546550946,6537.92059468256,11501.7548117239,9590.39476846561,8830.66963163542
"ENSG00000067191",966.154973711145,1816.19321297562,1609.31850013628,584.209787611184,1171.06226387884,882.460461128402
"ENSG00000067208",3070.38499059825,2243.59139639117,2352.87088947813,3459.39925428465,2925.00139345984,2245.06836674247
"ENSG00000067221",2485.67767101218,1009.2176219113,1887.63714310816,2128.47763916361,761.243556845991,1820.51694214462
"ENSG00000067225",235303.954658601,198704.289706404,217223.079312269,177781.219429269,143153.071827358,170024.75885764
"ENSG00000067248",7572.5418097082,5483.44895459014,6794.67211033928,7426.24352886639,5330.82831091175,6153.97398321845
"ENSG00000067334",20670.7021020591,12183.3388927476,16766.900978446,12080.9798741848,7815.22150898653,11534.6578716337
"ENSG00000067365",632.164422094595,741.222024385005,585.393455697308,561.28005191996,661.443146325038,563.036055954776
"ENSG00000067369",6869.63944236506,7003.75111750885,6434.19298235725,8111.14476451295,8392.78984221417,7502.43017467926
"ENSG00000067445",502.328952967518,387.547536943235,519.665067689189,178.453160379525,180.490104133638,145.560488433551
"ENSG00000067533",9641.85056248527,4596.7720705812,8697.71434438684,2856.24751110246,1258.12219646095,3242.76421454744
"ENSG00000067560",32267.2480376782,28182.3771852191,27464.1961267674,33137.4558539388,28504.695975176,29321.3408888334
"ENSG00000067596",8397.22089292226,7397.27625142293,6690.94449801396,9789.00325009251,8656.0930529503,8211.02671906759
"ENSG00000067601",25.9670938254154,41.8431787959277,31.8371879414325,43.8655813223414,29.7277818573051,43.4659791850186
"ENSG00000067606",1694.12901785124,2755.67220356038,2108.44344657293,2264.06216325085,3143.71293141001,2511.92926220398
"ENSG00000067646",4145.78084178184,2534.50111563905,3657.16858901423,4216.08053209504,3127.78733398646,4285.94771498788
"ENSG00000067704",11642.2122040707,9807.244096836,10347.0860809656,7983.53580066614,6820.40252326171,6847.40797672829
"ENSG00000067798",18150.9985839654,13705.6335879899,34269.1382977329,2466.44200435165,1967.34213505666,7623.73058170722
"ENSG00000067829",1870.52617245837,1846.08119782986,1501.48286356046,2560.15483717665,2017.24234031713,1828.60363594648
"ENSG00000067836",301.755538591896,364.633415221656,336.857988541609,305.065179196284,388.584577134774,362.890384358644
"ENSG00000067840",61.7837749639194,50.8095742521979,21.567127315164,26.9175158114368,31.8511948471126,20.2167345046598
"ENSG00000067900",8202.01998071741,8879.72030019294,8190.37334944917,10752.0521491239,11406.9745812459,9305.76289249492
"ENSG00000067955",4649.90062880628,4042.84808461606,4255.91312352569,3889.08256223759,4046.1634520782,4348.61959195233
"ENSG00000067992",135.207971297853,343.711825823692,158.158933644536,315.034629496816,646.579255396386,281.012609614772
"ENSG00000068001",3938.93950820698,2482.69527522504,3563.71103731519,3456.40841919449,2098.99374042472,3795.69190324988
"ENSG00000068024",1810.53323155138,1330.01532601342,1545.64412425342,1299.01937415934,976.769975311453,1295.8926817487
"ENSG00000068028",1958.2770412477,1723.5404599275,1688.39796695855,1948.03058872398,1763.49448803513,2034.81432789401
"ENSG00000068078",1889.32993005608,6925.04609072603,2387.78909560744,107.670063245747,362.04191476218,278.990936164306
"ENSG00000068079",630.37358803767,366.625947545271,641.878789141785,1664.89820018887,887.586629739538,1352.49953836174
"ENSG00000068097",1340.43929160851,699.378845589077,1033.16809900262,1230.23016708567,597.740756630813,844.048665569548
"ENSG00000068120",4789.58568524644,5336.00156264259,3456.902406802,5783.2781193387,4744.76632572488,4129.26802257677
"ENSG00000068137",917.802454174164,1691.65994274965,1000.30390499856,1724.71490199206,1708.28575030014,1799.28937091473
"ENSG00000068305",3390.0488697594,4328.7764730549,3584.25115856773,3218.13855701177,4089.69341836926,3357.999601224
"ENSG00000068354",1185.53214568448,1264.2617593341,1261.16344490578,1166.42568516226,1267.67755491508,1331.27196713185
"ENSG00000068366",3598.68103739119,2216.69221002236,3509.27971599597,1614.05400365615,1459.84643049266,1394.95468082153
"ENSG00000068383",2499.10892643911,2066.25601958938,2372.38400466804,2809.39109468996,2536.41681632507,2644.34887320951
"ENSG00000068438",6258.06961192511,5662.77686371555,5723.50478701947,4364.62534157297,4450.67362663654,4500.24510073728
"ENSG00000068489",159.384231066343,303.86117935138,146.86186695564,148.544809477929,269.673449705553,154.658018960648
"ENSG00000068615",12.5358383984764,8.96639545627022,44.1612606929548,28.9114058715432,12.740477938845,31.3359384822227
"ENSG00000068650",2329.87510805968,2701.87383082276,2089.95733744565,1659.9134750386,1284.66485883354,1268.6000901674
"ENSG00000068654",11948.4448278049,9861.04246957363,10983.8298397942,4977.7465350557,3954.85669351648,5524.2227033983
"ENSG00000068697",8468.85425519927,10559.4250490009,7254.77082639611,13003.1540269841,14398.8634838847,10017.3919470589
"ENSG00000068724",1393.2688962878,1585.05946343621,1413.16034217455,1859.30248104924,1644.58336060591,1678.999800612
"ENSG00000068745",3510.93016860185,4318.81381143682,3519.54977662223,5080.43187315118,5893.53275321074,4932.883219137
"ENSG00000068781",537.25021707756,718.307902663425,472.422788808354,389.805506750807,927.931476545881,329.532772425955
"ENSG00000068784",1771.13488229902,1390.78756188369,1751.04533677879,2203.2485164176,1491.69762533977,1690.11900458956
"ENSG00000068796",1683.38401350969,2271.48684892179,1678.12790633228,1517.35033574099,1434.36547461497,1446.50735380841
"ENSG00000068878",8533.32428124857,12311.8572276208,8222.21053739061,13599.3271549559,15403.2378280637,11125.2689979143
"ENSG00000068885",798.711989388639,892.654480979791,672.68897102059,1362.82385608274,1361.10772646661,1008.81505178253
"ENSG00000068912",3708.81733189209,3468.99877541477,3002.96572712093,8748.19263871695,5821.33671155728,5111.80131950324
"ENSG00000068971",2415.83514279209,3538.73740674131,2445.30143511454,3194.2118762905,3164.94706130809,3046.66188985224
"ENSG00000068976",95.8096220454981,131.50713335863,129.402763890984,52.8380865928203,108.294062480183,97.0403256223672
"ENSG00000069011",3466.15931717872,4382.57484579252,3104.63932732098,1582.15176269445,2065.0191325878,2355.24956979287
"ENSG00000069020",27479.4531864887,40680.536185098,35510.7886274488,19015.729503235,32852.3840718068,28767.4023634057
"ENSG00000069122",114.613379643213,19.925323236156,133.510788141491,45.8594713824479,14.8638909286526,12.1300407027959
"ENSG00000069188",355.480560299652,396.513932399505,697.337116523635,178.453160379525,409.818707032849,363.901221083877
"ENSG00000069248",7628.95308250135,5318.06877173005,6443.43603692089,5238.94613292964,3972.90570392985,5050.14027926403
"ENSG00000069275",27011.1500806028,22714.8684892179,24210.6409203655,19915.9708653731,18480.0632502947,18743.9453959954
"ENSG00000069329",13174.2707397702,13301.149526296,12021.1059630473,13160.6713417325,12876.3763701927,11866.2123175101
"ENSG00000069345",14274.7382677508,10070.2583635533,12620.8775036214,10821.8383012276,8404.46861365811,10460.138432711
"ENSG00000069399",2180.34046430643,2287.42710751071,2986.5336301189,4151.27910514158,3611.92549566257,6074.11788192505
"ENSG00000069431",244.44884877029,469.241362211475,310.15583091331,190.416500740164,390.707990124581,266.86089546151
